Timestamp,Ia,Ib,Ic,Va,Vb,Vc,Temperature,Humidity,Wind_Speed,Fault_Type
2025-01-01 05:00:00,647.5434101946803,650.351168836809,650.9331289307887,190.07841778649885,190.7059673905531,190.2917829533464,38.35345137550904,39.12087112993659,16.257457686552147,5
2025-01-01 05:15:00,4828.625556842132,650.809897665626,3927.2366002085096,17.042612952886863,182.69498764581857,68.27964765931624,21.051724170516156,80.50276695624305,20.058453477085788,4
2025-01-01 05:30:00,646.9183787679808,651.1789321276602,652.3766730109608,190.2856028356292,190.23425336953025,191.71058681441139,22.45477056751973,34.55728160746736,24.266131677709286,5
2025-01-01 05:45:00,653.1425805692077,647.2911638413914,651.7645229768615,190.29056762994125,190.15155844223403,189.4120485988871,34.10364068736892,54.46824331550641,16.51233139210525,5
2025-01-01 06:00:00,653.9551672166398,648.0008689956663,4667.5494167468005,188.0250077080517,202.92836453192706,59.69386198366758,41.14569218753124,59.19129132555243,18.673254291507543,2
2025-01-01 06:15:00,655.3791419565244,675.635297400014,679.5873459440586,204.5672969667008,195.2222428417283,178.57194294385675,24.501873707196232,42.68840376791006,15.187975396238421,1
2025-01-01 06:30:00,646.6677963861531,648.9031252250298,650.8777826710675,190.27661218490718,190.9508225126959,190.40962026491204,30.764897205651163,55.0134050096669,14.126130670403583,5
2025-01-01 06:45:00,649.6973751889998,648.6724483268246,649.0280125738673,191.17093296332766,190.42121698101536,190.22549758559288,41.71132646304606,57.17573437095549,1.6195473609028928,5
2025-01-01 07:00:00,2676.8839237869524,636.6294455274119,625.7760377754482,92.33076113828831,191.55634792036,180.40581329225583,38.11895301619623,44.58147541406762,3.876856356992972,2
2025-01-01 07:15:00,650.63564188058,648.5083247280783,653.0347823017462,191.48750660110335,189.1883690930858,191.02325999319555,41.74528374863438,71.55162323485084,9.481320743993113,5
2025-01-01 07:30:00,649.0252973497254,652.1291972348828,648.4890336799598,190.26630762925646,189.3153417991888,191.97747584387798,23.342215519408974,32.00551034464566,16.237589302400206,5
2025-01-01 07:45:00,651.4482842855284,628.0439725376292,4790.5524995097785,194.655167991356,187.4473877442264,67.89900122519138,35.728024439448156,42.84170314954864,1.8948552051462675,2
2025-01-01 08:00:00,673.7491832297657,721.9375717366609,3573.1959414044586,213.59408753742827,181.55412716324176,79.99492690234365,18.420377815786388,70.56487314500271,13.609431701196087,2
2025-01-01 08:15:00,661.8817453878339,688.6324531180181,619.7234951095141,191.79532300349513,193.44800457978062,194.07569528573217,33.486235739107755,70.78928366175597,0.3295624372342071,1
2025-01-01 08:30:00,649.8716324436358,650.1198263427407,650.4899068725675,190.04055126677832,189.93730332277192,190.76503230441907,24.120766095493906,47.24206892966177,19.152336332375537,5
2025-01-01 08:45:00,651.2592469907844,647.3967774077371,651.3996588086807,190.3668674870247,189.6433960187046,190.97678322950475,36.04440943327469,74.39820053525708,16.67333453652809,5
2025-01-01 09:00:00,651.4426566878269,652.6094607723315,650.1901441733222,190.12116249497998,192.10420122802816,189.64845368290997,19.256237189463263,60.536272981945146,13.016882044677633,5
2025-01-01 09:15:00,648.7612583802708,648.3239287969271,649.7297015807826,191.46126456438105,190.7584166796912,191.08759426356738,34.967408071562275,64.27103305944807,14.278566198042808,5
2025-01-01 09:30:00,686.1442893626769,2775.367136466922,663.1900816018916,197.5579681180229,69.5294488121513,193.03752249606774,36.25557405793255,51.61967361286473,23.31898250087899,2
2025-01-01 09:45:00,647.3147319191903,683.8469497561913,657.0553617072557,191.47113159081093,193.77180493826884,192.25081541475234,40.71468946476865,93.9777008967275,22.66741404120428,1
2025-01-01 10:00:00,2688.762869997719,662.2390927402597,2745.2231214739854,106.66667892079468,192.4341908156263,82.45213101591246,35.612297730960066,77.93016975388375,19.818785105011646,3
2025-01-01 10:15:00,649.3294060281,647.5678495779764,649.2810140931692,191.14693630049794,190.59071044451565,190.34914609759662,30.68592845325246,46.14794346862995,8.405658775165733,5
2025-01-01 10:30:00,668.4674452719901,2845.838767364207,655.810676366313,191.93452955750092,88.50981945405633,192.92835419345917,38.524789570659486,45.37661317336378,2.681171749881639,2
2025-01-01 10:45:00,651.2422839039514,650.5494847479114,649.8061030346083,190.8309739572917,191.1768392862609,190.2424344607812,23.53299530767057,80.3212770768755,8.035790063164644,5
2025-01-01 11:00:00,663.4417987031986,3231.807975224482,2748.5310996222615,177.83006847924273,82.16025564204259,92.0060415402423,35.323994563578964,55.220709834412446,18.799056329257684,3
2025-01-01 11:15:00,649.4793667070358,650.1966327445507,647.032654358963,190.96619314700516,190.36970996017936,190.21751577261048,36.73583179361097,35.94827709043012,15.275018499854745,5
2025-01-01 11:30:00,648.2900108462926,650.3432587168469,651.4813527134166,191.02956479300863,190.92709655729922,189.86236666870929,26.776236032563023,32.313994343997244,17.639292456172434,5
2025-01-01 11:45:00,2589.7176599745108,657.863078045721,3706.923038388512,74.01721256423959,177.743651199569,68.46211089364247,44.66899553259918,56.907141081986154,2.63323687320009,3
2025-01-01 12:00:00,652.3176038611833,649.5332297431423,652.7800486213174,190.72918343407255,190.30216891620623,189.59331443031104,25.68269143789375,56.95602292269114,3.961172211478109,5
2025-01-01 12:15:00,625.9169131781922,709.2935995987651,653.3029169846773,189.6688266958723,211.9670485253744,207.78772816522698,17.534735081847135,75.94568563797031,16.607994434703443,1
2025-01-01 12:30:00,651.3317750216571,650.674846746647,650.6019295401939,191.1042297879468,192.1855255910798,190.13446798452964,24.10423138572027,67.36015758895053,9.295013736358978,5
2025-01-01 12:45:00,648.1492321020635,644.3465407563604,651.4749519888876,190.72402755761317,190.13023192651673,191.870388834985,17.98311414329722,80.05780874037946,9.229696271612948,5
2025-01-01 13:00:00,648.7375441654865,645.3739794393268,651.9320614565795,189.73427532020898,190.1117878456796,190.25105683970216,25.179124724563245,50.653895564119885,9.816486666919044,5
2025-01-01 13:15:00,614.0319984196667,650.2027389743541,621.8832659656891,184.32303012960736,191.58879889701157,171.08140985712242,18.8361864975279,70.57634571187072,19.89849697996314,0
2025-01-01 13:30:00,654.4349871966868,648.6520170287014,650.2863497942608,190.92825425008803,190.5978918665392,190.16286243993883,28.186045915776276,87.57068119421422,17.476349764182814,5
2025-01-01 13:45:00,652.8210060070159,652.5256541788488,650.1261171943455,190.0660980385815,189.62893684435053,190.5090119498832,38.33926411586005,34.50365849430143,2.65089297450887,5
2025-01-01 14:00:00,665.842454428448,3470.318254571942,682.8908193334328,188.10902047771077,35.20185974787914,158.68833182753582,17.023291593015074,76.04933663931885,8.60893292571044,2
2025-01-01 14:15:00,652.1491348519761,650.0387311861945,646.5526537374323,190.28432939751224,190.1230736066047,191.5732725638212,31.89323776406591,76.53239573030999,16.845803031259848,5
2025-01-01 14:30:00,654.3356313418647,650.1455700582657,645.0874484576309,190.24434967025826,191.75143577552888,190.574884125797,16.314827517072466,81.61196886260275,24.403230002094897,5
2025-01-01 14:45:00,658.779946905273,2895.0665916521457,667.2480931971353,192.62592324312848,43.20979079794543,191.70808778985165,41.538275076556964,47.488075785896754,22.80633076827545,2
2025-01-01 15:00:00,5104.981882608966,701.9123786077904,662.0071118999056,67.2721880680387,190.5555886086669,196.84208542257065,42.641479382453625,57.07385767712101,6.206835041809455,2
2025-01-01 15:15:00,649.9867855493595,654.283943241477,651.3535086729939,189.79333068381987,190.62622291556602,190.89203293462398,29.77073530797039,45.58104244747537,1.6508245203806031,5
2025-01-01 15:30:00,650.695755858894,654.3997790972289,649.2200375193984,190.17774718447907,190.91308531456062,189.58340799358575,38.076934907412905,50.05782285797531,14.331584886206869,5
2025-01-01 15:45:00,651.0451351817678,652.5077191354471,652.8559994086977,190.14909993468743,190.9059772908664,191.24482325333085,32.7873280582224,92.95305201145175,10.156258261231937,5
2025-01-01 16:00:00,613.8581653658657,642.7061821063414,633.4116176401589,180.98790068493395,190.84371080139445,204.1719121800975,25.21988633974898,58.967510496277235,4.584751453840175,0
2025-01-01 16:15:00,647.9432996382816,650.3886018405809,651.9256577031265,190.42454399470913,190.51104764097747,190.88051784187235,22.354223929803414,85.15590907713327,16.2911800504843,5
2025-01-01 16:30:00,607.5040380753719,579.8162796398507,675.506508813875,202.87836047428405,179.57729112388398,185.61578524631375,37.757874493344445,81.66719050892682,4.008773372518487,0
2025-01-01 16:45:00,687.1809618916504,624.4088741313591,687.9932743592607,195.46389807871375,190.62088566874033,188.905364747021,27.899406529528846,58.89419196152295,8.787035616510655,1
2025-01-01 17:00:00,657.0721829637945,4811.470609566834,635.3867879525235,188.9047030939632,81.97229067128507,190.76958792920854,42.607153745509734,94.49164350410562,19.864191560167402,2
2025-01-01 17:15:00,622.2126462238061,604.4558987268604,4839.09534661081,194.58272893519512,189.46458022983865,41.12581052088322,44.2707583943599,84.65073373161044,17.107478241866524,2
2025-01-01 17:30:00,654.3039877652509,648.6194926144111,652.9771211220461,190.70023043249444,190.70985615565044,190.7226120691514,21.311780118675696,61.3751788930835,15.178063612842491,5
2025-01-01 17:45:00,650.5421656092194,652.8759622223605,648.5463530939638,190.41487387773878,190.54624452894367,191.32084004305884,31.83189915165227,50.13086927240302,23.27066902790965,5
2025-01-01 18:00:00,688.797821949366,659.9702264846405,617.9568434801427,198.65227664532148,183.56888099401357,179.531103482425,31.108027231307148,34.89414583647888,3.1352020926974116,0
2025-01-01 18:15:00,647.181262393783,647.3601073225142,650.627218500184,190.1728279953936,190.82072377031318,189.8557732477325,41.04296585055874,60.21199382852191,17.274068755927296,5
2025-01-01 18:30:00,650.0577567795759,650.7316558662257,649.7444835335059,190.27983133725567,189.61985846731585,190.2533594135272,35.729548794947675,53.40064372287403,2.9331948455787433,5
2025-01-01 18:45:00,655.1031566408116,653.474625077531,650.383637102458,189.49192011277816,190.466718058032,191.1454811692207,33.22132519454732,76.23949741069947,3.4093643990158515,5
2025-01-01 19:00:00,649.9746730187072,647.3917629584164,649.3553622561556,190.05177235584327,191.59437664605653,190.0693045978959,35.3707461573211,31.27909367777538,12.66065063756481,5
2025-01-01 19:15:00,649.282679023481,647.043727229719,649.5184438707965,190.54064390586964,190.83790888787917,190.7399075634969,26.68372558817974,84.04409839557243,0.6027560734156556,5
2025-01-01 19:30:00,658.2909186374915,704.0640249674075,3921.154374449645,196.80091470480664,203.31523428196442,49.74717545116124,43.80874482161924,57.08082895644228,12.524957967601738,2
2025-01-01 19:45:00,650.589285295134,652.4862937902707,653.4113378713165,190.54823739059827,190.06628743782312,189.83050054128907,16.728769188088677,60.532617832164945,0.23697142116449188,5
2025-01-01 20:00:00,615.363674462645,681.4705024811004,670.0740816807009,193.09829956615397,199.60502826703933,184.09637400936506,15.873869573746745,41.881361564057656,15.060376039096624,0
2025-01-01 20:15:00,610.3290788547258,647.3507873481193,3545.347041212359,215.76220821931784,188.5813619584172,109.47027521205808,27.467692087837044,90.9363366153559,7.8002481862698785,2
2025-01-01 20:30:00,663.2637688637659,638.8546825993363,661.5028920202058,185.72665741321046,192.70026068232465,205.82864359875146,19.6372784213629,55.89516790811322,2.0816235716562077,0
2025-01-01 20:45:00,649.5776299147066,650.2931931693083,648.1073835457648,189.77038292381218,190.71421194540878,190.8989335381158,31.3440096819647,84.77711184852765,19.52104069004856,5
2025-01-01 21:00:00,632.5263481042977,678.6412650107665,679.407524667042,203.69283975339548,199.22061608887407,189.65209794887193,15.270297114913546,45.434474726336596,9.748128143233355,1
2025-01-01 21:15:00,644.8444101542605,658.3311893647319,640.9480440660658,192.00048450092044,189.38883814869314,190.5198257426163,28.79048924298104,36.2827047719049,11.100501546036146,0
2025-01-01 21:30:00,3870.1469681107383,681.8965079753059,3620.6063847792516,74.51854401095827,208.61075878966977,77.63836101957314,23.847736901658408,71.32446304215347,9.361967486272151,3
2025-01-01 21:45:00,650.4303283592819,651.6794414575589,648.2689274718564,190.48636332713096,190.84673734835897,190.1055351080236,21.070810397264104,93.98707184346291,2.0907588222796507,5
2025-01-01 22:00:00,679.655104150154,627.4424969612164,609.4966074287427,176.37084754801634,200.7587241593837,183.5865844952699,28.339486134384778,72.05120202116407,11.497931597611968,0
2025-01-01 22:15:00,3282.746766197812,626.1567331377133,651.2450248638421,42.13822063556938,178.51214831233253,191.97291163259294,40.63646885448273,69.56635301698651,16.635950553518505,2
2025-01-01 22:30:00,646.8064238415702,649.6605501128648,650.1581922505159,190.61244628284126,190.45070095820165,190.671266546997,34.66184052704244,58.744996671603275,22.584405489817268,5
2025-01-01 22:45:00,647.1312608724427,652.0624993034376,646.9842299772552,191.62341613629593,191.38955133559776,191.32121261785932,19.79824949578413,48.44708416699103,19.095076951101554,5
2025-01-01 23:00:00,648.5952933834246,649.4590162076953,652.1422910388848,190.36834693963388,189.67374079999252,190.74833854366256,29.9661917593275,58.00416174342293,1.982209702999696,5
2025-01-01 23:15:00,2834.5808308707656,643.0208185155391,678.5143198392502,45.24525410058102,189.55416852381398,206.79435607036868,42.95013356448584,39.682201438876184,4.145104441137026,2
2025-01-01 23:30:00,619.1173529976082,679.7543607246724,647.9478651516855,187.06732810181222,172.22985796390162,213.88527653226757,28.176744679189014,47.02393974817853,1.1206559140001182,0
2025-01-01 23:45:00,660.554387425021,669.2365671774747,4454.065371992933,202.23731783159033,187.0043021488892,49.267731869545386,29.116386955941792,61.6800523181447,2.9847393412595347,2
2025-01-02 00:00:00,630.2588098013947,3079.4697592718762,3468.625277075878,204.39886007115848,64.15408796438322,88.68200408270368,43.240729793046775,39.411711379581725,12.013188287836806,3
2025-01-02 00:15:00,632.6407841000506,661.066771882015,4697.719035742597,199.04440438334777,175.04580650566277,76.86140413972919,19.07424548951782,81.44956826318571,5.493500654523709,2
2025-01-02 00:30:00,650.6913985356057,648.3087682578528,648.3250786141497,190.71815128405552,190.4254055680928,190.29018810299286,37.05124456268056,30.75148580663564,16.198410166636908,5
2025-01-02 00:45:00,653.4574202765789,648.5464448514897,648.7184559454491,189.59313912829597,190.46075550605164,190.0560954377016,23.974842002121292,50.90357260467504,0.8091583160950128,5
2025-01-02 01:00:00,647.2101559021265,649.6529729385384,649.7679297370574,190.23567882580426,189.66473297344766,190.38013736689845,40.97674976379194,63.58234492755549,21.431158684793992,5
2025-01-02 01:15:00,649.7350280439351,647.4367807403773,645.581841615603,190.44883568175032,190.60601965007777,189.5087683387,16.630874552362577,90.38160724750202,16.941010667596515,5
2025-01-02 01:30:00,650.4448574102383,650.1561383854918,649.5240820961468,190.62602984451178,190.08302275585154,189.96841922633297,44.712047044699126,67.27439360920671,24.226945720052758,5
2025-01-02 01:45:00,651.3698153582152,651.956617100706,653.38034745838,191.37640675454028,191.29791773387112,190.92698585126095,38.05826459756461,49.16875844096781,23.820757178972023,5
2025-01-02 02:00:00,4178.780075236052,625.651567684638,664.6055501463703,86.74515808943937,210.42870667522777,193.05701878804373,23.529989476182596,52.89239467749776,17.323155698489423,2
2025-01-02 02:15:00,645.9120230614459,650.6935589452287,647.1454845634403,190.3581563534241,191.33228256328752,191.012308834502,37.82567681049355,52.04533176253541,3.951103607994813,5
2025-01-02 02:30:00,653.7053417136691,654.4808873156632,654.8997481580598,190.90784184498634,190.44358108000165,190.92697358890544,42.68909294529982,41.72400967245402,5.552063414759509,5
2025-01-02 02:45:00,646.4121299811959,653.3117575546116,647.8495745061301,190.62237279061577,189.80806231007875,191.36458300532794,18.38752173524596,39.415163997274135,6.939549592963348,5
2025-01-02 03:00:00,651.1293515500386,648.0360730681227,648.2195736304657,190.42919219127495,189.99220796135893,191.04177460650715,42.40735101262935,61.24130276180111,10.66685327629341,5
2025-01-02 03:15:00,650.3748051966209,654.8804684887447,651.0114911535538,190.5966911235625,189.9826657810435,190.54913109624243,25.8052326952382,47.56696767388708,14.271812857663779,5
2025-01-02 03:30:00,658.5698517617193,686.0251089045925,698.6837239003536,183.23338296940364,199.59820644894535,209.3213507798903,15.193779163535986,35.96978643332426,17.064999853217177,1
2025-01-02 03:45:00,650.0482153881248,649.0471779527704,648.8751649821405,191.6631958309234,191.1750824963108,190.94857323675097,18.37262911414738,44.07111269342068,1.8909309694722043,5
2025-01-02 04:00:00,650.6941450775156,655.2740590904881,645.8707938924033,190.5760874755849,188.81124490440664,191.25856650349255,41.5438178876601,63.84719478378086,15.263705665048722,5
2025-01-02 04:15:00,646.4884658381252,652.4534493646004,651.0412233865501,191.37951606278972,189.5418117355593,190.44290300002308,44.479994044712356,46.69805984280808,1.4796703361118184,5
2025-01-02 04:30:00,650.1569881568041,645.3486403135108,649.0048176703006,189.94627698738051,191.39805796735632,191.4002210352239,41.861160404781614,45.453241857352616,20.675656461212412,5
2025-01-02 04:45:00,650.9190468380773,671.7678461007513,627.4018340949314,187.71127388081106,180.70098384498533,183.39312688419676,28.24609895521007,70.3426722243538,1.0106246021862524,1
2025-01-02 05:00:00,653.1511878331266,648.7962725296944,649.0210710178501,189.0058966479958,191.68052676764407,190.26583413217827,43.84230310675619,74.81206374433097,9.75118886578055,5
2025-01-02 05:15:00,650.3720782056197,649.2016718357926,650.5224171377026,189.41350456702665,190.57698177614805,190.62242850888597,27.20550657565181,45.68098276697397,10.499547079428941,5
2025-01-02 05:30:00,646.590929557965,652.6285087116938,651.7116296317711,190.2008709409809,191.09913785364964,190.2400490811766,18.410882077894918,60.68918366530771,14.259646921820773,5
2025-01-02 05:45:00,649.4191299716389,646.5252358207671,646.973663577099,189.77037147304432,191.59082881504332,190.17120825227167,25.228244891407964,79.6968389463483,2.386187486933325,5
2025-01-02 06:00:00,649.7585673368293,650.7336982794671,649.2958364129767,190.86294639250676,190.46852737391595,190.87203124476983,44.95263490767783,74.84377680926184,23.327602817742484,5
2025-01-02 06:15:00,647.6862196284192,649.9871295622263,652.6289317478924,190.24217732140957,190.85361951543004,190.56248389459682,33.778367963288964,34.503897120689935,9.580160165695329,5
2025-01-02 06:30:00,649.7277285519856,648.1175035311973,648.9501412898218,191.04784094851726,190.88938211328295,189.62791835118162,25.19996131875805,53.40460225567261,9.904956305006687,5
2025-01-02 06:45:00,3667.6279109995635,622.390016528692,2882.5958331468382,66.08570660011944,198.04013604254817,73.75671152605995,33.72537291508901,77.01291997223134,6.07717423902,3
2025-01-02 07:00:00,653.329859731023,651.0968787215377,649.1353161948585,190.38226801948522,190.1419068028302,191.7135284750914,27.874074886498498,41.6634368774828,19.517924885285495,5
2025-01-02 07:15:00,649.9288069311407,650.9798766425611,651.62136045656,191.85570379667038,190.22800781043608,190.56793400221585,16.48645776125278,42.73526686652135,0.19403585348593544,5
2025-01-02 07:30:00,649.8739783567296,648.9649929513146,650.763537837189,190.3404080373749,190.60455732846444,190.54277541324927,21.03382890937703,70.96116100585755,2.655102677260307,5
2025-01-02 07:45:00,649.6964563620475,647.9568803100701,649.8332397838584,190.89347029019524,190.74417853498696,191.3125969961642,15.577060141465871,48.44381198270456,11.769044779535445,5
2025-01-02 08:00:00,649.6349035019218,659.0542815178727,603.9970815651432,191.81338320201218,207.10929948043443,206.15896287339885,22.6437666849082,51.04377776918622,24.207473531244467,1
2025-01-02 08:15:00,648.1127234101835,647.8235815303905,649.04802083221,191.31574586978707,189.80980606663138,190.79019719493812,37.18695097948363,63.98301525056456,0.8896935382392779,5
2025-01-02 08:30:00,651.4565842499541,648.5116981582086,655.9457571422877,190.34938889744402,190.15308040355924,191.2368200084096,20.799557831860678,78.78774010505728,1.5497959425256558,5
2025-01-02 08:45:00,651.5549152339597,646.6758619728039,647.4388708441486,190.75025903997965,189.9858893734216,189.94282298672024,30.841691367930412,62.38877613224309,17.87231562316013,5
2025-01-02 09:00:00,651.6103744826443,648.5273871634558,647.9942512215981,191.0396725097143,190.3314976468023,191.0224259192616,36.04811156390805,88.07274725442764,18.386140315937997,5
2025-01-02 09:15:00,675.7285775287608,705.8735063361698,661.0397690073794,198.91678789395303,187.9892844521336,169.84908646872998,31.460472521969287,36.93165321720188,22.42341864619651,1
2025-01-02 09:30:00,2915.540225785636,670.4348600052591,612.2516274159518,118.47906721207087,184.53261265537031,183.95664692061612,15.461116147115805,79.01969982715528,14.41573713790644,2
2025-01-02 09:45:00,625.3525095495356,649.8325785532156,3459.504164817832,196.71107451435412,191.82812257682534,70.52775644119168,25.90025912672215,65.33648257517676,10.088754072134169,2
2025-01-02 10:00:00,656.8514984626305,636.6203166366123,647.0115133452919,198.36126085835056,182.7133764376774,192.98541462385435,28.24891502548867,83.08462338325612,11.276859419272423,0
2025-01-02 10:15:00,599.8998879843898,653.1129847046207,680.9142754213485,185.45302580111607,191.30520556028318,201.46478599296094,25.28260052065398,50.56621196345184,10.78787914330031,0
2025-01-02 10:30:00,648.0460307762614,648.4533635639319,649.8806420853548,190.25296462522414,191.23404924283426,190.84708136671426,31.38791326646319,61.33659405206372,24.338416516574114,5
2025-01-02 10:45:00,650.3887229153283,648.9800898433825,647.2286894961086,190.77031809452387,190.6400258548358,189.7768755280368,30.394610438209405,83.5338517859542,9.502192448513577,5
2025-01-02 11:00:00,649.676734516045,653.5974594496561,650.591147741016,189.96923613627703,190.75375832047797,190.71596568285565,20.623507229261868,84.06578991830725,2.401682278965356,5
2025-01-02 11:15:00,692.6971978220913,657.2330690355187,660.9330917173787,216.397445251249,186.09987757676006,187.04297470236435,37.559221005915994,54.43938055766267,7.240643857835319,1
2025-01-02 11:30:00,3146.2231412037304,673.3269454993748,2803.569122047151,66.5303715358441,191.97592250513364,103.72624783085523,19.83491142472026,83.44273968973971,24.00221020738042,3
2025-01-02 11:45:00,650.2890177779701,648.1123189928753,649.3554367966736,189.94283542139658,190.49720134749705,190.77946020640894,28.768961107161395,74.35589794188718,10.706162556404317,5
2025-01-02 12:00:00,650.8291115965208,650.1554402227158,651.9538544642844,190.38527539530045,190.58546339242972,189.93262332680587,37.68906601560771,56.61291902245314,7.901848685166876,5
2025-01-02 12:15:00,651.9217429878877,651.1678255986861,646.9252775080465,190.2559217503632,190.60183889643375,190.54143905268134,35.91786859282445,93.03085690853457,7.768851089078568,5
2025-01-02 12:30:00,634.1488428791594,696.9841599482436,608.2644982297013,189.48616493868388,187.85194824022028,182.2203995568261,27.965576541370318,32.0081308712729,0.22661509012079362,1
2025-01-02 12:45:00,651.525807048843,650.4778929532026,652.2548217848565,189.8079983327361,189.87972632476158,189.96675317698697,38.667612280315645,54.87308777034643,15.827945376579192,5
2025-01-02 13:00:00,652.1279657798692,650.6548529404926,648.5217267821338,190.41512540617646,190.63951569882127,190.58767364818436,36.41273687440564,49.951921944852586,18.1067574875752,5
2025-01-02 13:15:00,666.1137392115863,3582.4113893925028,679.8589650813793,177.11841483072345,97.88133165100766,190.9773733649487,26.53607751834748,90.82442912450236,8.823772520488681,2
2025-01-02 13:30:00,656.1049638930302,637.6606420092551,671.3434258084001,192.34027867566977,185.77154605526272,169.90143676136267,41.865401393134306,36.46446034677745,21.8197833573534,1
2025-01-02 13:45:00,668.5195928958651,611.5587796041129,669.2052350642133,176.452972008295,185.93279894762117,175.8990668500776,19.258785648000003,70.82158924883501,18.572268740911912,1
2025-01-02 14:00:00,620.5320556703844,3039.0315633938053,641.2895943243296,177.4795894235542,80.9260416114931,189.3347923154983,25.754463645816315,76.5808216479322,15.021739374598683,2
2025-01-02 14:15:00,649.2741218996578,651.2081973639833,649.7244786609814,190.36001419501235,190.09090993949457,189.93829447609554,35.934290137234015,41.97142856183382,17.59541848759846,5
2025-01-02 14:30:00,649.3619174382683,648.8637549831209,649.3904058903296,190.84434258860318,190.99313994676956,191.23132698566067,41.18932352699446,39.74658841737104,19.23631461474197,5
2025-01-02 14:45:00,652.1970146343392,649.1735804286925,649.6495162181043,190.54196164644208,190.8402127637463,191.1448738737991,24.677391888319434,33.10903665820463,13.17624690287447,5
2025-01-02 15:00:00,647.6980114160211,650.1164673564499,652.3134436261392,188.8656250755586,190.7552824221931,190.5549095355132,31.837271986139097,40.3268880310562,9.945023202700728,5
2025-01-02 15:15:00,647.9313324085671,651.2689801630062,650.237079626437,190.57096924554395,190.13268659541782,190.79188101203582,15.355192494925786,82.533977357033,3.142845786867671,5
2025-01-02 15:30:00,650.1900808345468,653.4930696416615,650.707153980524,190.50519592772565,190.72748782129383,190.67317496702114,26.125283872908707,91.3571508195212,10.123617543909397,5
